scen,demand_mw,shed_mw,shed,cost_usd,lmp_at_slack,n_at_limit,lmp_spread,expensive_on
26,605.2381328597119,0.0,false,59844.45039779853,133.6638975713475,1,8.899473527497577,false
27,420.3823666405356,0.0,false,36449.51655711484,126.39686600000002,0,7.105427357601002e-14,false
28,1058.4024030165822,0.0,false,120669.8501047576,154.07121469626156,1,72.46973756693737,false
29,794.3063116536371,0.0,false,86223.78371404152,137.08524548734056,1,27.989242907314804,false
30,578.8726698951183,0.0,false,56724.79411117074,133.66389757134755,1,8.899473527497577,false
31,654.7478597116233,0.0,false,66603.16850869903,133.66389847009592,1,8.899474628138137,false
32,491.7873942121205,0.0,false,45474.88790178163,126.39686700000004,0,2.842170943040401e-14,false
33,616.2652856877377,0.0,false,61605.24386205266,137.08523987793046,1,27.9892255995085,false
34,863.7462559865206,0.0,false,94678.74217929257,162.56868827894556,1,114.45809069807734,false
35,905.2273409263997,0.0,false,99927.90747270267,137.0852435216945,1,27.989232522631127,false
36,350.8060524288175,0.0,false,27655.288840803973,126.3968650000001,0,1.1368683772161603e-13,false
